tweet,klasifikasi
"Jika dulu SARS dapat dihentikan, kenapa Covid tidak?
Ada apa?


@jokowi
  
@setnegri_
  
@BNPB_Indonesia
  
@Kiyai_MarufAmin
  
@KemenkesRI
  
@fadlizon
  
@tirta_hudhi
  
@DPR_RI
  
@dr_koko28
  
@DKIJakarta
 
@MataNajwa
  
@NajwaShihab
  
@NahlaShihab
  
@KhofifahIP
  
@aniesbaswedan

#COVID19 #Indonesia",neutral
"Guna memaksimalkan langkah pemerintah menangkal #COVID19 , 
@marwan_jafar
 meminta agar  penjagaan pintu masuk batas negara diperketat. 
@jokowi
 
@Puspen_TNI
 
@BNPB_Indonesia
 
@Reisa_BA",neutral
"Alhamdulillah, kemungkinan #COVID19 segera hilang dari Indonesia. Soalnya ia sakit, virus yang selalu dianggap binatang. Jadi kambing hitam ",negative
"Dear teman-teman, obat #COVID19 sudah ditemukan!!! Peneliti dari 
@Unair_Official
 bekerja sama dengan 
@BNPB_Indonesia
 dan 
@BIN_Official
 yang menciptakannya.",neutral
"PT Kereta Api Indonesia (KAI) mulai hari ini mengoperasikan kereta api reguler, baik lokal maupun kereta jarak jauh.

KAI juga menyusun prosedur dan adaptasi kebiasaan baru yg harus dipatuhi penumpang: wajib gunakan masker, suhu badan tak lebih 37,3 derajat celcius. 

#Covid19",negative
"New Normal adalah bahasa politis dari Herd Immunity

#COVID19indonesia #COVID19",positive
"Tahun 2020 ini adalah serba online semua.
.
.
Kenapa? Belajar dari rumah, work from home
Lulus online
Terima raport online
dan masih byk lagi tapi ngk semuanya.
.
.
#jumat #COVID19 #coronavirus  #subug #indonesia #birojomblo",neutral
"Sebegitu rusaknya akhlaq di Indonesia.

Korona masih korupsi, menipulasi, KKN

#Pandemic
#COVID19 
#Abnormal",neutral
"Hanya terjadi di Indonesia sebuah pandemi dijadikan alat untuk ajang KORUPSI. #Covid19 #Corona #Indonesia #WajahIndonesia Kita usut tuntas, BERANI? 
@NajwaShihab
 
@MataNajwa",positive
"Indonesia termasuk negara adidaya dalam menanggulangi covid 19..
Karna di Indonesia tidak ada korban meninggal secara mendadak massal..
Berterimakasih lah pada semua pihak yg terus bersemangat menciptakan suasana ramah kesehatan..
#COVID19",positive
"Gua berharap saat new normal ngga ada yg prank Corona
#NewNormal #COVID19 #indonesia #prank #drama",positive
"Ya Allah kenapa sih orang Indonesia banyak yang bebal2? Kita sampai dibilangin negara yang paling buruk dalam penanganan #Covid19 :""(",negative
"Perhimpunan Dokter Spesialis Kedokteran Penerbangan Indonesia (PERDOSPI) menilai   penjarakan fisik sulit diterapkan di kabin pesawat. 

PERDOSPI menyarankan peningkatan perlindungan kesehatan penerbangan dengan kedisiplinan dan penindakan bagi yang melanggar protokol.

#Covid19",negative
"Indonesia merekodkan 1,241 jangkitan #COVID19 semalam, mendorong pakar perubatan menggesa kerajaan menghentikan pelonggaran perintah larangan.
#Indonesia 
#coronavirus",neutral
"Dok 
@blogdokter
 pandemi #COVID19 di Indonesia sdh melewati gelombang 1 apa belum sih ? 

Sy liat berita, pemerintah mau melakukan new normal dan mencegah covid-19 gelombang ke 2 tidak terjadi.",positive
"Negara lain : 
New Normal setelah tidak ada pertamahan kasus corona.

Indonesia : 
Gas New Normal Slur!

Amerika :
Apa itu corona?

#COVID__19 #COVID19 #NewNormal #BLM",positive
"Sudah sangat malas mengikuti berita penanganan pandemi #COVID19 di Indonesia, karena sudah salah dari awal dan belum terlihat titik pencerahannya.... 

Memang paling benar harus mulai egois menjaga kesehatan diri sendiri dan keluarga masing-masing.",negative
"Boleh nanya...... 
""Ada angin apa dijakarta.....? ""
#seriusnanya Gaboleh #HariMediaSosial  #COVID19 #CoronaVirusUpdates #Indonesia #StudentLivesMatter",neutral
"Besok, angka kematian karena virus asal Cina di Jawa Timur akan melampaui DKI Jakarta.

Hari ini hanya selisih 5 penderita meninggal dunia.

#COVID19
#COVID19Indonesia
#Coronavirus
#SARSCoV2
#ChinaVirus
#中国肺炎
#中国病毒",neutral
"Daftar Negara teraman indonesia urutan 97 dari 100 negara #dlmsurvaipenelitihongkong. Anggota PBB 193 negara , PBB mengakui ada 241 negara.Coba fikir kembali ,144 negara terkalahkan ke amanan #covid19 oleh indonesia.Negeriku baik-baik saja kok. Pola pikirmu loh
#indonesiaurutan97",positive
"Indonesia termasuk negara adidaya dalam menanggulangi covid 19..
Karna di Indonesia tidak ada korban meninggal secara mendadak massal..
Berterimakasih lah pada semua pihak yg terus bersemangat menciptakan suasana ramah kesehatan..
#COVID19",positive
"Gua berharap saat new normal ngga ada yg prank Corona
#NewNormal #COVID19 #indonesia #prank #drama",positive
"Ya Allah kenapa sih orang Indonesia banyak yang bebal2? Kita sampai dibilangin negara yang paling buruk dalam penanganan #Covid19 :""(",negative
"Perhimpunan Dokter Spesialis Kedokteran Penerbangan Indonesia (PERDOSPI) menilai   penjarakan fisik sulit diterapkan di kabin pesawat. 

PERDOSPI menyarankan peningkatan perlindungan kesehatan penerbangan dengan kedisiplinan dan penindakan bagi yang melanggar protokol.

#Covid19",negative
"Indonesia merekodkan 1,241 jangkitan #COVID19 semalam, mendorong pakar perubatan menggesa kerajaan menghentikan pelonggaran perintah larangan.
#Indonesia 
#coronavirus",neutral
"Dok 
@blogdokter
 pandemi #COVID19 di Indonesia sdh melewati gelombang 1 apa belum sih ? 

Sy liat berita, pemerintah mau melakukan new normal dan mencegah covid-19 gelombang ke 2 tidak terjadi.",positive
"Negara lain : 
New Normal setelah tidak ada pertamahan kasus corona.

Indonesia : 
Gas New Normal Slur!

Amerika :
Apa itu corona?

#COVID__19 #COVID19 #NewNormal #BLM",positive
"Sudah sangat malas mengikuti berita penanganan pandemi #COVID19 di Indonesia, karena sudah salah dari awal dan belum terlihat titik pencerahannya.... 

Memang paling benar harus mulai egois menjaga kesehatan diri sendiri dan keluarga masing-masing.",negative
"Boleh nanya...... 
""Ada angin apa dijakarta.....? ""
#seriusnanya Gaboleh #HariMediaSosial  #COVID19 #CoronaVirusUpdates #Indonesia #StudentLivesMatter",neutral
"Besok, angka kematian karena virus asal Cina di Jawa Timur akan melampaui DKI Jakarta.

Hari ini hanya selisih 5 penderita meninggal dunia.

#COVID19
#COVID19Indonesia
#Coronavirus
#SARSCoV2
#ChinaVirus
#中国肺炎
#中国病毒",neutral
"Daftar Negara teraman indonesia urutan 97 dari 100 negara #dlmsurvaipenelitihongkong. Anggota PBB 193 negara , PBB mengakui ada 241 negara.Coba fikir kembali ,144 negara terkalahkan ke amanan #covid19 oleh indonesia.Negeriku baik-baik saja kok. Pola pikirmu loh
#indonesiaurutan97",positive
"Hari ini penambahan kasus positif di Korsel 38. Pemerintahnya masih ketar ketir. Di lain sisi masyarakatnya mulai santai dan ""kurang disiplin"". Eh denger2 Indonesia kasus positif 1000 orang ya? #COVID19",positive
"New Record : 1.043 Positif Covid-19 

1.043 orang dilaporkan positif #covid19 pada Selasa (9/6). Ini menjadi kenaikan kasus paling tinggi di Indonesia sejak diumumkan kasus pertama pada Maret lalu.

#Tembus1000 
Tembus 1000",positive
"Berpaling muka pada penyakit seperti TBC/Jantung hanya gara-gara setiap hari kita disuguhi oleh tontonan tentang COVID19.. Please, do the math on COVID19 VS TBC here in Indonesia #COVID19 #COVID19indonesia #Corona #CoronaVirusUpdate #TBC #tuberculosis",neutral
"Selandia baru msh kontrol ketat perbatasan negara,meski status pembatasan sosial & berkumpul sdh dicabut.

Selama 17hari nol kasus,dan slh 1 negara yg berhasil dlm penanganan #covid19.

Jika saja dari awal Indonesia perketat perbatasan negara, mungkin skrg sdh benar2 ""New Normal""",positive
New Zealand udah bebas #COVID19. Indonesia malah diperingkat terbawah masalah penanganan covid :( sedih akutu,negative
"Gegara #dirumahaja rajin nge-tweet  menyumbangkan pirikan dan kritik demi INDONESIA MAKMUR dan SENTOSA

#BonekaPerampokRakyat 
#WaspadaHoaxIstana 
#COVID19 
#coronavirus 
#Syria 
#PalestineWillBeFree ",neutral
"Bantuan akan digunakan untuk membantu memastikan petugas kesehatan di garda depan Indonesia Timur mendapat APD  dan masyarakat hutan, pesisir dan pulau kecil dapat memakai masker #bakudukungcegahcorona #covid19",negative
"pndduk di bbrpa lokasi indonesia menolak dilakkan test swab dan rapid krna tidk prcaya trhadap tnaga kesehatan dan percaya hanya untuk keuntungan rs, hehe konspirasi menang dong.

1. 1000 th gak akan bsa yg namanya mendptkn dta valid jumlah covid
2. < populasi lansia 

#COVID19",neutral
"Indonesia #COVID19 Test/day
 
 8 June   6,988
 7 June 11,894
 6 June 13,095
 5 June 13,333
 4 June 13,206
 3 June 11,970 
 2 June   9,049
 1 June 10,039
31 May 11,470
30 May 11,361
29 May 10,639
28 May 11,495

Ada yang tau knp bs drop lagi? @drsyuk_InfoKes 
@blogdokter",neutral
"liat 
@TVRINasional
 #DunDalBer #DDB malem ini pas tayangan #COVID19 di AS sama sekolah kemb dibuka di Afrika 
Hmm.. Indonesia juga harus punya trik sendiri ya Kak",positive
Alhamdulillah di Indonesia pengujian spesimennya udah lebih dari 10.000/hari. #COVID19,positive
"rumah sakit mana saja yg malprateknya tdk ada (atau minim) selama menghandling pasien corona di #indonesia ?
terus terang gw lebih takut dgn #malpratek nya / kasus salah analisa/salah pengobatan dokter2 di negara gue ini daripada dgn pandemic #COVID19 nya sendiri.",negative
Piye Iki Corona kok ijek betah ae neng Indonesia #COVID19,neutral
Bagaimana Indonesia memulai masuk ke masa kenormalan baru (new normal)? #COVID19 #NewNormal,positive
"Penanganan Covid19 dan kebijakan pemerintah
#IndonesiaEntahlah 
#Indonesia_Entahlah
#covid_19 
#COVID19 
#coronavirus 
#BeritaTerkini 
#COVIDー19 
#corona 
#garabas",positive
"Kegiatan posko covid 19 di kelurahan Candi kec.kumai  hari ini adalah
Bagi bagi masker ke seluruh area candi. Setelah acara selesai ngadain karaoke. Pesta kaya habis dapat penghargaan menghadapi pandemi .... 
Terimakasih kerja kerasnya...
#COVID19indonesia 
#relawan
#COVID19",positive
"Gegara #dirumahaja rajin nge-tweet  menyumbangkan pirikan dan kritik demi INDONESIA MAKMUR dan SENTOSA

#BonekaPerampokRakyat 
#WaspadaHoaxIstana 
#COVID19 
#coronavirus 
#Syria 
#PalestineWillBeFree ",neutral
"Bantuan akan digunakan untuk membantu memastikan petugas kesehatan di garda depan Indonesia Timur mendapat APD  dan masyarakat hutan, pesisir dan pulau kecil dapat memakai masker #bakudukungcegahcorona #covid19",negative
"pndduk di bbrpa lokasi indonesia menolak dilakkan test swab dan rapid krna tidk prcaya trhadap tnaga kesehatan dan percaya hanya untuk keuntungan rs, hehe konspirasi menang dong.

1. 1000 th gak akan bsa yg namanya mendptkn dta valid jumlah covid
2. < populasi lansia 

#COVID19",neutral
"Indonesia #COVID19 Test/day
 
 8 June   6,988
 7 June 11,894
 6 June 13,095
 5 June 13,333
 4 June 13,206
 3 June 11,970 
 2 June   9,049
 1 June 10,039
31 May 11,470
30 May 11,361
29 May 10,639
28 May 11,495

Ada yang tau knp bs drop lagi? @drsyuk_InfoKes 
@blogdokter",neutral
"liat 
@TVRINasional
 #DunDalBer #DDB malem ini pas tayangan #COVID19 di AS sama sekolah kemb dibuka di Afrika 
Hmm.. Indonesia juga harus punya trik sendiri ya Kak",positive
Alhamdulillah di Indonesia pengujian spesimennya udah lebih dari 10.000/hari. #COVID19,positive
"rumah sakit mana saja yg malprateknya tdk ada (atau minim) selama menghandling pasien corona di #indonesia ?
terus terang gw lebih takut dgn #malpratek nya / kasus salah analisa/salah pengobatan dokter2 di negara gue ini daripada dgn pandemic #COVID19 nya sendiri.",negative
Piye Iki Corona kok ijek betah ae neng Indonesia #COVID19,neutral
Bagaimana Indonesia memulai masuk ke masa kenormalan baru (new normal)? #COVID19 #NewNormal,positive
"Penanganan Covid19 dan kebijakan pemerintah
#IndonesiaEntahlah 
#Indonesia_Entahlah
#covid_19 
#COVID19 
#coronavirus 
#BeritaTerkini 
#COVIDー19 
#corona 
#garabas",positive
"Kegiatan posko covid 19 di kelurahan Candi kec.kumai  hari ini adalah
Bagi bagi masker ke seluruh area candi. Setelah acara selesai ngadain karaoke. Pesta kaya habis dapat penghargaan menghadapi pandemi .... 
Terimakasih kerja kerasnya...
#COVID19indonesia 
#relawan
#COVID19",positive
"Halo Semua

Hari ini saya Gmelina Adha Sari, akan menyampaikan mengapa karantina mandiri dilakukan minimal selama 14 hari. Baca infografisnya yuk!

Terima kasih!
#BalaiErona
#diawalidarirumah
#COVID19

@ISMKI_Indonesia
 

@ditjendikti",negative
"Ditengah hingar bingar new normal hari ini 06062020 new record positif covid19 di Indonesia..
#COVID19 
#NewNormalIndonesia",positive
"Indonesia hebat!!  RT 
@CNNIndonesia
: #DataTerbaruCorona 
993 orang dinyatakan positif #covid19 per Sabtu (6/6). Ini menjadi penambahan tertinggi sejak kasuskasus pertama",positive
"10 Most Active #COVID19 cases in Asia.

India         116,672
Pakistan      59,467
Bangladesh 48,855
Turkey         30,292
Iran              29,281
Qatar           24,511
S. Arabia      24,490
Indonesia     18,806
UAE              17,411
Afghanistan  17,031",positive
"Beberapa model ""New Normal"". Sering baca di media bahwa banyak yang berpendapat bahwa Indonesia belum mencapai puncak kasus #COVID19 sehingga belum bisa memasuki masa pelonggaran atau new normal.",positive
The real #LathiChallenge ketika akhir Juni Indonesia tembus 50 ribu positif #coronavirus. Mampus nih negeri sampah. Taek banget gw dilahirin di negara +62 yg memuakkan. Ayo #COVID19 mampuskan Indons!,negative
"Covid-19: derita untuk rakyat, surga bagi pungli | Sebuah Thread Diskusi
#corona #covid19 #pungli #korupsi #indonesia #psbb",neutral
"Indonesia menempati urutan ke-34 kasus sebaran #covid19 dari 188 negara yg terpapar virus tsb. 

Data statistik itu tercatat di laman Johns Hopkins University per Jumat (5/6/2020). Saat ini ada lebih dari 28 ribu kasus positif #viruscorona di tanah air.

Tetap #JagaJarak aman ya!",positive
"Asosiasi Pengusaha Indonesia (APINDO) membuka peluang menarik kembali pekerja yg  dirumahkan sementara waktu akibat pandemi #Covid19. 

Itu karena, situasi pelonggaran PSBB menuju era #kenormalanbaru, agar pemulihan ekonomi bisa berjalan di tengah pandemi.

#Ekonomi #NewNormal",positive
"Sejak ditetapkan sebagai pandemi, banyak sekali instansi yg mengeluarkan grafik analisis dan simulasi terkait Covid-19. Namun masih banyak yg belum tau bagaimana model perhitungan prediksi dan simulasi tersebut. 
#Covid19 #COVID19indonesia #statistika #DataAnalytics #datains",positive
Apakah NEW NORMAL dapat menjadi solusi untuk menjadikan Indonesia MENJADI LEBIH BAIK ?? #COVIDー19 #COVID19 #coronavirus #NewNormal #NewNormalIndonesia,positive
"Imajinasi tdk boleh terbatasi..
Kreasi hrs ttp terjadi..
Inovasi hsl inspirasi...

Manusia bebas penuh makna bermanfaat bagi sesama...

Agen muslim cinta berbagi

ALLAH SWT MAHA KAYA...


@TeladanRasul
 
#dirumahaja 
#berbagikebaikan 
#COVIDー19 #COVID19 #indonesia #RakyatMerdeka",positive
"Most  #COVID19 Deaths in APAC,

India  6,091
China  4,634
Pakistan  1,770
Indonesia 1,721
Philippines  984
Japan  900
Bangladesh 781
Afghanistan  299
S. Korea  273
Malaysia 115",positive
"Most  #COVID19 Active cases in APAC,

India  107,308
Pakistan  53,366
Bangladesh 44,621
Indonesia   18,205
Afghanistan 16,051
Philippines  15,150
Singapore  13,316
Nepal  2,013
Malaysia 1,573
Japan 1,315

#AsiaPacific",positive
The real #LathiChallenge ketika akhir Juni Indonesia tembus 50 ribu positif #coronavirus. Mampus nih negeri sampah. Taek banget gw dilahirin di negara +62 yg memuakkan. Ayo #COVID19 mampuskan Indons!,negative
"Covid-19: derita untuk rakyat, surga bagi pungli | Sebuah Thread Diskusi
#corona #covid19 #pungli #korupsi #indonesia #psbb",neutral
"Indonesia menempati urutan ke-34 kasus sebaran #covid19 dari 188 negara yg terpapar virus tsb. 

Data statistik itu tercatat di laman Johns Hopkins University per Jumat (5/6/2020). Saat ini ada lebih dari 28 ribu kasus positif #viruscorona di tanah air.

Tetap #JagaJarak aman ya!",positive
"Asosiasi Pengusaha Indonesia (APINDO) membuka peluang menarik kembali pekerja yg  dirumahkan sementara waktu akibat pandemi #Covid19. 

Itu karena, situasi pelonggaran PSBB menuju era #kenormalanbaru, agar pemulihan ekonomi bisa berjalan di tengah pandemi.

#Ekonomi #NewNormal",positive
"Sejak ditetapkan sebagai pandemi, banyak sekali instansi yg mengeluarkan grafik analisis dan simulasi terkait Covid-19. Namun masih banyak yg belum tau bagaimana model perhitungan prediksi dan simulasi tersebut. 
#Covid19 #COVID19indonesia #statistika #DataAnalytics #datains",positive
Apakah NEW NORMAL dapat menjadi solusi untuk menjadikan Indonesia MENJADI LEBIH BAIK ?? #COVIDー19 #COVID19 #coronavirus #NewNormal #NewNormalIndonesia,positive
"Imajinasi tdk boleh terbatasi..
Kreasi hrs ttp terjadi..
Inovasi hsl inspirasi...

Manusia bebas penuh makna bermanfaat bagi sesama...

Agen muslim cinta berbagi

ALLAH SWT MAHA KAYA...


@TeladanRasul
 
#dirumahaja 
#berbagikebaikan 
#COVIDー19 #COVID19 #indonesia #RakyatMerdeka",positive
"Most  #COVID19 Deaths in APAC,

India  6,091
China  4,634
Pakistan  1,770
Indonesia 1,721
Philippines  984
Japan  900
Bangladesh 781
Afghanistan  299
S. Korea  273
Malaysia 115",positive
"Most  #COVID19 Active cases in APAC,

India  107,308
Pakistan  53,366
Bangladesh 44,621
Indonesia   18,205
Afghanistan 16,051
Philippines  15,150
Singapore  13,316
Nepal  2,013
Malaysia 1,573
Japan 1,315

#AsiaPacific",positive
"Indonesia terus perhatikan laporan Dirjen #WHO 
@DrTedros
 bhw dalam 5 hari terakhir, tercatat lebih dari 100 ribu kasus #COVID19 per hari dg kasus terbanyak di kawasan Amerika. 
@Kemlu_RI
 
@KemenkesRI
 
@BNPB_Indonesia
 
@mediaindonesia
 
@detikcom
 
@kumparan
 
@liputan6dotcom
 
@kompascom",positive
"10 Most #COVID19 cases in Asia Pacific :

India  217,187
Pakistan 85,264
China   83,022
Bangladesh 55,140
Singapore  36,405
Indonesia  28,233
Philippines 19,748
Afghanistan 17,891
Japan 16,986
S. Korea 11,629",positive
Kedisiplinan masyarakat untuk cuci tangan pakai sabun adalah salah satu kunci melindungi diri dari #COVID19. Terlebih Indonesia sedang bersiap menjalani fase tatanan baru untuk beradaptasi dengan COVID-19.,positive
"Korona, Kalau lu dateng cuma nyakitin doang mah, cewe Indonesia juga ahlinya.!

#VirusCorona 
#COVID19",neutral
"Ikutlah pendapat ahli jangan ikut ikutan org yang ahli berpendapat
#moodreceh #covid19 Indonesia",neutral
"harus optimis pagebluk #COVID19 dgn segala konspirasinya akan menjauh bahkan menhilang dari Indonesia bahkan dunia, aamiiiinnnnn.....",neutral
"Top 10 Most Active #COVID19 cases in Asia.

India         102,226
Pakistan      49,852
Bangladesh 42,804
Turkey         31,049
Iran              27,478
Qatar           24,180
S. Arabia      22,672
Indonesia     18,129
UAE              16,793
Afghanistan  15,451",positive
"Indonesia akan melampaui Switzerland dalam chart covid19...
 #COVID19",neutral
